t,s,alpha(t+s)-beta(s),alpha(t+s),beta(s),gamma_used
4.869999999999578,3.9999999999892566,16.434999999994417,16.434999999994417,0,2
4.879999999999576,3.9999999999892566,16.439999999994416,16.439999999994416,0,2
4.889999999999574,3.9999999999892566,16.444999999994415,16.444999999994415,0,2
4.899999999999576,3.9999999999892566,16.449999999994418,16.449999999994418,0,2
4.909999999999577,3.9999999999892566,16.454999999994417,16.454999999994417,0,2
4.919999999999575,3.9999999999892566,16.459999999994416,16.459999999994416,0,2
4.929999999999573,3.9999999999892566,16.464999999994415,16.464999999994415,0,2
4.939999999999575,3.9999999999892566,16.469999999994414,16.469999999994414,0,2
4.9499999999995765,3.9999999999892566,16.474999999994417,16.474999999994417,0,2
4.9599999999995745,3.9999999999892566,16.479999999994416,16.479999999994416,0,2
4.9699999999995725,3.9999999999892566,16.484999999994415,16.484999999994415,0,2
4.979999999999574,3.9999999999892566,16.489999999994417,16.489999999994417,0,2
4.989999999999576,3.9999999999892566,16.494999999994416,16.494999999994416,0,2
4.999999999999574,3.9999999999892566,16.499999999994415,16.499999999994415,0,2
5.009999999999572,3.9999999999892566,16.504999999994414,16.504999999994414,0,2
5.019999999999573,3.9999999999892566,16.509999999994413,16.509999999994413,0,2
5.029999999999575,3.9999999999892566,16.514999999994416,16.514999999994416,0,2
5.039999999999573,3.9999999999892566,16.519999999994415,16.519999999994415,0,2
5.049999999999571,3.9999999999892566,16.524999999994414,16.524999999994414,0,2
5.059999999999572,3.9999999999892566,16.529999999994416,16.529999999994416,0,2
5.069999999999574,3.9999999999892566,16.534999999994415,16.534999999994415,0,2
5.079999999999572,3.9999999999892566,16.539999999994414,16.539999999994414,0,2
5.08999999999957,3.9999999999892566,16.544999999994413,16.544999999994413,0,2
5.0999999999995715,3.9999999999892566,16.549999999994412,16.549999999994412,0,2
5.109999999999573,3.9999999999892566,16.554999999994415,16.554999999994415,0,2
5.119999999999571,3.9999999999892566,16.559999999994414,16.559999999994414,0,2
5.129999999999569,3.9999999999892566,16.564999999994413,16.564999999994413,0,2
5.139999999999571,3.9999999999892566,16.569999999994415,16.569999999994415,0,2
5.149999999999572,3.9999999999892566,16.574999999994414,16.574999999994414,0,2
5.15999999999957,3.9999999999892566,16.579999999994413,16.579999999994413,0,2
5.169999999999568,3.9999999999892566,16.584999999994412,16.584999999994412,0,2
5.17999999999957,3.9999999999892566,16.58999999999441,16.58999999999441,0,2
5.189999999999571,3.9999999999892566,16.594999999994414,16.594999999994414,0,2
5.199999999999569,3.9999999999892566,16.599999999994413,16.599999999994413,0,2
5.209999999999567,3.9999999999892566,16.604999999994412,16.604999999994412,0,2
5.219999999999569,3.9999999999892566,16.609999999994415,16.609999999994415,0,2
5.2299999999995705,3.9999999999892566,16.614999999994414,16.614999999994414,0,2
5.239999999999569,3.9999999999892566,16.619999999994413,16.619999999994413,0,2
5.249999999999567,3.9999999999892566,16.62499999999441,16.62499999999441,0,2
5.259999999999568,3.9999999999892566,16.62999999999441,16.62999999999441,0,2
5.26999999999957,3.9999999999892566,16.634999999994413,16.634999999994413,0,2
5.279999999999568,3.9999999999892566,16.639999999994412,16.639999999994412,0,2
5.289999999999566,3.9999999999892566,16.64499999999441,16.64499999999441,0,2
5.299999999999567,3.9999999999892566,16.649999999994414,16.649999999994414,0,2
5.309999999999569,3.9999999999892566,16.654999999994413,16.654999999994413,0,2
5.319999999999567,3.9999999999892566,16.65999999999441,16.65999999999441,0,2
5.329999999999565,3.9999999999892566,16.66499999999441,16.66499999999441,0,2
5.339999999999566,3.9999999999892566,16.66999999999441,16.66999999999441,0,2
5.349999999999568,3.9999999999892566,16.674999999994412,16.674999999994412,0,2
5.359999999999566,3.9999999999892566,16.67999999999441,16.67999999999441,0,2
5.369999999999564,3.9999999999892566,16.68499999999441,16.68499999999441,0,2
5.379999999999566,3.9999999999892566,16.689999999994413,16.689999999994413,0,2
5.389999999999567,3.9999999999892566,16.694999999994412,16.694999999994412,0,2
5.399999999999565,3.9999999999892566,16.69999999999441,16.69999999999441,0,2
5.409999999999563,3.9999999999892566,16.70499999999441,16.70499999999441,0,2
5.419999999999565,3.9999999999892566,16.70999999999441,16.70999999999441,0,2
5.429999999999566,3.9999999999892566,16.71499999999441,16.71499999999441,0,2
5.439999999999564,3.9999999999892566,16.71999999999441,16.71999999999441,0,2
5.449999999999562,3.9999999999892566,16.72499999999441,16.72499999999441,0,2
5.459999999999564,3.9999999999892566,16.729999999994412,16.729999999994412,0,2
5.469999999999565,3.9999999999892566,16.73499999999441,16.73499999999441,0,2
5.479999999999563,3.9999999999892566,16.73999999999441,16.73999999999441,0,2
5.4899999999995615,3.9999999999892566,16.74499999999441,16.74499999999441,0,2
5.499999999999563,3.9999999999892566,16.749999999994408,16.749999999994408,0,2
5.509999999999565,3.9999999999892566,16.75499999999441,16.75499999999441,0,2
5.519999999999563,3.9999999999892566,16.75999999999441,16.75999999999441,0,2
5.529999999999561,3.9999999999892566,16.76499999999441,16.76499999999441,0,2
5.539999999999562,3.9999999999892566,16.76999999999441,16.76999999999441,0,2
5.549999999999564,3.9999999999892566,16.77499999999441,16.77499999999441,0,2
5.559999999999562,3.9999999999892566,16.77999999999441,16.77999999999441,0,2
5.56999999999956,3.9999999999892566,16.784999999994408,16.784999999994408,0,2
5.579999999999561,3.9999999999892566,16.789999999994407,16.789999999994407,0,2
5.589999999999563,3.9999999999892566,16.79499999999441,16.79499999999441,0,2
5.599999999999561,3.9999999999892566,16.79999999999441,16.79999999999441,0,2
5.609999999999559,3.9999999999892566,16.804999999994408,16.804999999994408,0,2
5.6199999999995605,3.9999999999892566,16.80999999999441,16.80999999999441,0,2
5.629999999999562,3.9999999999892566,16.81499999999441,16.81499999999441,0,2
5.63999999999956,3.9999999999892566,16.81999999999441,16.81999999999441,0,2
5.649999999999558,3.9999999999892566,16.824999999994407,16.824999999994407,0,2
5.65999999999956,3.9999999999892566,16.829999999994406,16.829999999994406,0,2
5.669999999999561,3.9999999999892566,16.83499999999441,16.83499999999441,0,2
5.679999999999559,3.9999999999892566,16.839999999994408,16.839999999994408,0,2
5.689999999999557,3.9999999999892566,16.844999999994407,16.844999999994407,0,2
5.699999999999559,3.9999999999892566,16.84999999999441,16.84999999999441,0,2
5.70999999999956,3.9999999999892566,16.85499999999441,16.85499999999441,0,2
5.719999999999558,3.9999999999892566,16.859999999994407,16.859999999994407,0,2
5.729999999999556,3.9999999999892566,16.864999999994406,16.864999999994406,0,2
5.739999999999558,3.9999999999892566,16.869999999994405,16.869999999994405,0,2
5.7499999999995595,3.9999999999892566,16.874999999994408,16.874999999994408,0,2
5.7599999999995575,3.9999999999892566,16.879999999994407,16.879999999994407,0,2
5.7699999999995555,3.9999999999892566,16.884999999994406,16.884999999994406,0,2
5.779999999999557,3.9999999999892566,16.88999999999441,16.88999999999441,0,2
5.789999999999559,3.9999999999892566,16.894999999994408,16.894999999994408,0,2
5.799999999999557,3.9999999999892566,16.899999999994407,16.899999999994407,0,2
5.809999999999555,3.9999999999892566,16.904999999994406,16.904999999994406,0,2
5.819999999999556,3.9999999999892566,16.909999999994405,16.909999999994405,0,2
5.829999999999558,3.9999999999892566,16.914999999994407,16.914999999994407,0,2
5.839999999999556,3.9999999999892566,16.919999999994406,16.919999999994406,0,2
5.849999999999554,3.9999999999892566,16.924999999994405,16.924999999994405,0,2
5.859999999999555,3.9999999999892566,16.929999999994408,16.929999999994408,0,2
5.869999999999557,3.9999999999892566,16.934999999994407,16.934999999994407,0,2
5.879999999999555,3.9999999999892566,16.939999999994406,16.939999999994406,0,2
5.889999999999553,3.9999999999892566,16.944999999994405,16.944999999994405,0,2
5.8999999999995545,3.9999999999892566,16.949999999994404,16.949999999994404,0,2
5.909999999999556,3.9999999999892566,16.954999999994406,16.954999999994406,0,2
5.919999999999554,3.9999999999892566,16.959999999994405,16.959999999994405,0,2
5.929999999999552,3.9999999999892566,16.964999999994404,16.964999999994404,0,2
5.939999999999554,3.9999999999892566,16.969999999994407,16.969999999994407,0,2
5.949999999999555,3.9999999999892566,16.974999999994406,16.974999999994406,0,2
5.959999999999553,3.9999999999892566,16.979999999994405,16.979999999994405,0,2
5.969999999999551,3.9999999999892566,16.984999999994404,16.984999999994404,0,2
5.979999999999553,3.9999999999892566,16.989999999994403,16.989999999994403,0,2
5.989999999999554,3.9999999999892566,16.994999999994405,16.994999999994405,0,2
5.999999999999552,3.9999999999892566,16.999999999994404,16.999999999994404,0,2
6.00999999999955,3.9999999999892566,17.004999999994403,17.004999999994403,0,2
6.019999999999552,3.9999999999892566,17.009999999994406,17.009999999994406,0,2
6.0299999999995535,3.9999999999892566,17.014999999994405,17.014999999994405,0,2
6.0399999999995515,3.9999999999892566,17.019999999994404,17.019999999994404,0,2
6.0499999999995495,3.9999999999892566,17.024999999994403,17.024999999994403,0,2
6.059999999999551,3.9999999999892566,17.029999999994402,17.029999999994402,0,2
6.069999999999553,3.9999999999892566,17.034999999994405,17.034999999994405,0,2
6.079999999999551,3.9999999999892566,17.039999999994404,17.039999999994404,0,2
6.089999999999549,3.9999999999892566,17.044999999994403,17.044999999994403,0,2
6.09999999999955,3.9999999999892566,17.049999999994405,17.049999999994405,0,2
6.109999999999552,3.9999999999892566,17.054999999994404,17.054999999994404,0,2
6.11999999999955,3.9999999999892566,17.059999999994403,17.059999999994403,0,2
6.129999999999548,3.9999999999892566,17.064999999994402,17.064999999994402,0,2
6.139999999999549,3.9999999999892566,17.0699999999944,17.0699999999944,0,2
6.149999999999551,3.9999999999892566,17.074999999994404,17.074999999994404,0,2
6.159999999999549,3.9999999999892566,17.079999999994403,17.079999999994403,0,2
6.169999999999547,3.9999999999892566,17.0849999999944,17.0849999999944,0,2
6.1799999999995485,3.9999999999892566,17.089999999994404,17.089999999994404,0,2
6.18999999999955,3.9999999999892566,17.094999999994403,17.094999999994403,0,2
6.199999999999548,3.9999999999892566,17.099999999994402,17.099999999994402,0,2
6.209999999999546,3.9999999999892566,17.1049999999944,17.1049999999944,0,2
6.219999999999548,3.9999999999892566,17.1099999999944,17.1099999999944,0,2
6.229999999999549,3.9999999999892566,17.114999999994403,17.114999999994403,0,2
6.239999999999547,3.9999999999892566,17.119999999994402,17.119999999994402,0,2
6.249999999999545,3.9999999999892566,17.1249999999944,17.1249999999944,0,2
6.259999999999547,3.9999999999892566,17.129999999994403,17.129999999994403,0,2
6.269999999999548,3.9999999999892566,17.134999999994402,17.134999999994402,0,2
6.279999999999546,3.9999999999892566,17.1399999999944,17.1399999999944,0,2
6.289999999999544,3.9999999999892566,17.1449999999944,17.1449999999944,0,2
6.299999999999546,3.9999999999892566,17.1499999999944,17.1499999999944,0,2
6.3099999999995475,3.9999999999892566,17.154999999994402,17.154999999994402,0,2
6.3199999999995455,3.9999999999892566,17.1599999999944,17.1599999999944,0,2
6.3299999999995435,3.9999999999892566,17.1649999999944,17.1649999999944,0,2
6.339999999999545,3.9999999999892566,17.169999999994403,17.169999999994403,0,2
6.349999999999547,3.9999999999892566,17.1749999999944,17.1749999999944,0,2
6.359999999999545,3.9999999999892566,17.1799999999944,17.1799999999944,0,2
6.369999999999543,3.9999999999892566,17.1849999999944,17.1849999999944,0,2
6.379999999999544,3.9999999999892566,17.1899999999944,17.1899999999944,0,2
6.389999999999546,3.9999999999892566,17.1949999999944,17.1949999999944,0,2
6.399999999999544,3.9999999999892566,17.1999999999944,17.1999999999944,0,2
6.409999999999542,3.9999999999892566,17.2049999999944,17.2049999999944,0,2
6.419999999999543,3.9999999999892566,17.2099999999944,17.2099999999944,0,2
6.429999999999545,3.9999999999892566,17.2149999999944,17.2149999999944,0,2
6.439999999999543,3.9999999999892566,17.2199999999944,17.2199999999944,0,2
6.449999999999541,3.9999999999892566,17.2249999999944,17.2249999999944,0,2
6.4599999999995426,3.9999999999892566,17.229999999994398,17.229999999994398,0,2
6.469999999999544,3.9999999999892566,17.2349999999944,17.2349999999944,0,2
6.479999999999542,3.9999999999892566,17.2399999999944,17.2399999999944,0,2
6.48999999999954,3.9999999999892566,17.2449999999944,17.2449999999944,0,2
6.499999999999542,3.9999999999892566,17.2499999999944,17.2499999999944,0,2
6.509999999999543,3.9999999999892566,17.2549999999944,17.2549999999944,0,2
6.519999999999541,3.9999999999892566,17.2599999999944,17.2599999999944,0,2
6.529999999999539,3.9999999999892566,17.264999999994398,17.264999999994398,0,2
6.539999999999541,3.9999999999892566,17.269999999994397,17.269999999994397,0,2
6.549999999999542,3.9999999999892566,17.2749999999944,17.2749999999944,0,2
6.55999999999954,3.9999999999892566,17.2799999999944,17.2799999999944,0,2
6.569999999999538,3.9999999999892566,17.284999999994398,17.284999999994398,0,2
6.57999999999954,3.9999999999892566,17.2899999999944,17.2899999999944,0,2
6.589999999999542,3.9999999999892566,17.2949999999944,17.2949999999944,0,2
6.59999999999954,3.9999999999892566,17.299999999994398,17.299999999994398,0,2
6.609999999999538,3.9999999999892566,17.304999999994397,17.304999999994397,0,2
6.619999999999539,3.9999999999892566,17.309999999994396,17.309999999994396,0,2
6.629999999999541,3.9999999999892566,17.3149999999944,17.3149999999944,0,2
6.639999999999539,3.9999999999892566,17.319999999994398,17.319999999994398,0,2
6.649999999999537,3.9999999999892566,17.324999999994397,17.324999999994397,0,2
6.659999999999538,3.9999999999892566,17.3299999999944,17.3299999999944,0,2
6.66999999999954,3.9999999999892566,17.334999999994398,17.334999999994398,0,2
6.679999999999538,3.9999999999892566,17.339999999994397,17.339999999994397,0,2
6.689999999999536,3.9999999999892566,17.344999999994396,17.344999999994396,0,2
6.699999999999537,3.9999999999892566,17.349999999994395,17.349999999994395,0,2
6.709999999999539,3.9999999999892566,17.354999999994398,17.354999999994398,0,2
6.719999999999537,3.9999999999892566,17.359999999994397,17.359999999994397,0,2
6.729999999999535,3.9999999999892566,17.364999999994396,17.364999999994396,0,2
6.739999999999537,3.9999999999892566,17.3699999999944,17.3699999999944,0,2
6.749999999999538,3.9999999999892566,17.374999999994397,17.374999999994397,0,2
6.759999999999536,3.9999999999892566,17.379999999994396,17.379999999994396,0,2
6.769999999999534,3.9999999999892566,17.384999999994395,17.384999999994395,0,2
6.779999999999536,3.9999999999892566,17.389999999994394,17.389999999994394,0,2
6.789999999999537,3.9999999999892566,17.394999999994397,17.394999999994397,0,2
6.799999999999535,3.9999999999892566,17.399999999994396,17.399999999994396,0,2
6.809999999999533,3.9999999999892566,17.404999999994395,17.404999999994395,0,2
6.819999999999535,3.9999999999892566,17.409999999994398,17.409999999994398,0,2
6.829999999999536,3.9999999999892566,17.414999999994397,17.414999999994397,0,2
6.8399999999995345,3.9999999999892566,17.419999999994396,17.419999999994396,0,2
6.8499999999995325,3.9999999999892566,17.424999999994395,17.424999999994395,0,2
6.859999999999534,3.9999999999892566,17.429999999994394,17.429999999994394,0,2
6.869999999999536,3.9999999999892566,17.434999999994396,17.434999999994396,0,2
6.879999999999534,3.9999999999892566,17.439999999994395,17.439999999994395,0,2
6.889999999999532,3.9999999999892566,17.444999999994394,17.444999999994394,0,2
6.899999999999533,3.9999999999892566,17.449999999994397,17.449999999994397,0,2
6.909999999999535,3.9999999999892566,17.454999999994396,17.454999999994396,0,2
6.919999999999533,3.9999999999892566,17.459999999994395,17.459999999994395,0,2
6.929999999999531,3.9999999999892566,17.464999999994394,17.464999999994394,0,2
6.939999999999532,3.9999999999892566,17.469999999994393,17.469999999994393,0,2
6.949999999999534,3.9999999999892566,17.474999999994395,17.474999999994395,0,2
6.959999999999532,3.9999999999892566,17.479999999994394,17.479999999994394,0,2
6.96999999999953,3.9999999999892566,17.484999999994393,17.484999999994393,0,2
6.9799999999995315,3.9999999999892566,17.489999999994396,17.489999999994396,0,2
6.989999999999533,3.9999999999892566,17.494999999994395,17.494999999994395,0,2
6.999999999999531,3.9999999999892566,17.499999999994394,17.499999999994394,0,2
7.009999999999529,3.9999999999892566,17.504999999994393,17.504999999994393,0,2
7.019999999999531,3.9999999999892566,17.509999999994392,17.509999999994392,0,2
7.029999999999532,3.9999999999892566,17.514999999994394,17.514999999994394,0,2
7.03999999999953,3.9999999999892566,17.519999999994393,17.519999999994393,0,2
7.049999999999528,3.9999999999892566,17.524999999994392,17.524999999994392,0,2
7.05999999999953,3.9999999999892566,17.529999999994395,17.529999999994395,0,2
7.069999999999531,3.9999999999892566,17.534999999994394,17.534999999994394,0,2
7.079999999999529,3.9999999999892566,17.539999999994393,17.539999999994393,0,2
7.089999999999527,3.9999999999892566,17.544999999994392,17.544999999994392,0,2
7.099999999999529,3.9999999999892566,17.54999999999439,17.54999999999439,0,2
7.1099999999995305,3.9999999999892566,17.554999999994394,17.554999999994394,0,2
7.1199999999995285,3.9999999999892566,17.559999999994393,17.559999999994393,0,2
7.1299999999995265,3.9999999999892566,17.56499999999439,17.56499999999439,0,2
7.139999999999528,3.9999999999892566,17.569999999994394,17.569999999994394,0,2
7.14999999999953,3.9999999999892566,17.574999999994393,17.574999999994393,0,2
7.159999999999528,3.9999999999892566,17.579999999994392,17.579999999994392,0,2
7.169999999999526,3.9999999999892566,17.58499999999439,17.58499999999439,0,2
7.179999999999527,3.9999999999892566,17.58999999999439,17.58999999999439,0,2
7.189999999999529,3.9999999999892566,17.594999999994393,17.594999999994393,0,2
7.199999999999527,3.9999999999892566,17.59999999999439,17.59999999999439,0,2
7.209999999999525,3.9999999999892566,17.60499999999439,17.60499999999439,0,2
7.219999999999526,3.9999999999892566,17.609999999994393,17.609999999994393,0,2
7.229999999999528,3.9999999999892566,17.614999999994392,17.614999999994392,0,2
7.239999999999526,3.9999999999892566,17.61999999999439,17.61999999999439,0,2
7.249999999999524,3.9999999999892566,17.62499999999439,17.62499999999439,0,2
7.2599999999995255,3.9999999999892566,17.62999999999439,17.62999999999439,0,2
7.269999999999527,3.9999999999892566,17.634999999994392,17.634999999994392,0,2
7.279999999999525,3.9999999999892566,17.63999999999439,17.63999999999439,0,2
7.289999999999523,3.9999999999892566,17.64499999999439,17.64499999999439,0,2
7.299999999999525,3.9999999999892566,17.649999999994392,17.649999999994392,0,2
7.309999999999526,3.9999999999892566,17.65499999999439,17.65499999999439,0,2
7.319999999999524,3.9999999999892566,17.65999999999439,17.65999999999439,0,2
7.329999999999522,3.9999999999892566,17.66499999999439,17.66499999999439,0,2
7.339999999999524,3.9999999999892566,17.66999999999439,17.66999999999439,0,2
7.349999999999525,3.9999999999892566,17.67499999999439,17.67499999999439,0,2
7.359999999999523,3.9999999999892566,17.67999999999439,17.67999999999439,0,2
7.369999999999521,3.9999999999892566,17.68499999999439,17.68499999999439,0,2
7.379999999999523,3.9999999999892566,17.68999999999439,17.68999999999439,0,2
7.3899999999995245,3.9999999999892566,17.69499999999439,17.69499999999439,0,2
7.3999999999995225,3.9999999999892566,17.69999999999439,17.69999999999439,0,2
7.4099999999995205,3.9999999999892566,17.70499999999439,17.70499999999439,0,2
7.419999999999522,3.9999999999892566,17.709999999994388,17.709999999994388,0,2
7.429999999999524,3.9999999999892566,17.71499999999439,17.71499999999439,0,2
7.439999999999522,3.9999999999892566,17.71999999999439,17.71999999999439,0,2
7.44999999999952,3.9999999999892566,17.724999999994388,17.724999999994388,0,2
7.459999999999521,3.9999999999892566,17.72999999999439,17.72999999999439,0,2
7.469999999999523,3.9999999999892566,17.73499999999439,17.73499999999439,0,2
7.479999999999521,3.9999999999892566,17.73999999999439,17.73999999999439,0,2
7.489999999999519,3.9999999999892566,17.744999999994388,17.744999999994388,0,2
7.49999999999952,3.9999999999892566,17.749999999994387,17.749999999994387,0,2
7.509999999999522,3.9999999999892566,17.75499999999439,17.75499999999439,0,2
7.51999999999952,3.9999999999892566,17.75999999999439,17.75999999999439,0,2
7.529999999999518,3.9999999999892566,17.764999999994387,17.764999999994387,0,2
7.5399999999995195,3.9999999999892566,17.76999999999439,17.76999999999439,0,2
7.549999999999521,3.9999999999892566,17.77499999999439,17.77499999999439,0,2
7.559999999999519,3.9999999999892566,17.779999999994388,17.779999999994388,0,2
7.569999999999517,3.9999999999892566,17.784999999994387,17.784999999994387,0,2
7.579999999999519,3.9999999999892566,17.789999999994386,17.789999999994386,0,2
7.58999999999952,3.9999999999892566,17.79499999999439,17.79499999999439,0,2
7.599999999999518,3.9999999999892566,17.799999999994387,17.799999999994387,0,2
7.609999999999516,3.9999999999892566,17.804999999994386,17.804999999994386,0,2
7.619999999999518,3.9999999999892566,17.80999999999439,17.80999999999439,0,2
7.629999999999519,3.9999999999892566,17.814999999994388,17.814999999994388,0,2
7.639999999999517,3.9999999999892566,17.819999999994387,17.819999999994387,0,2
7.649999999999515,3.9999999999892566,17.824999999994386,17.824999999994386,0,2
7.659999999999517,3.9999999999892566,17.829999999994385,17.829999999994385,0,2
7.6699999999995185,3.9999999999892566,17.834999999994388,17.834999999994388,0,2
7.6799999999995165,3.9999999999892566,17.839999999994387,17.839999999994387,0,2
7.689999999999515,3.9999999999892566,17.844999999994386,17.844999999994386,0,2
7.699999999999516,3.9999999999892566,17.849999999994388,17.849999999994388,0,2
7.709999999999518,3.9999999999892566,17.854999999994387,17.854999999994387,0,2
7.719999999999516,3.9999999999892566,17.859999999994386,17.859999999994386,0,2
7.729999999999514,3.9999999999892566,17.864999999994385,17.864999999994385,0,2
7.739999999999515,3.9999999999892566,17.869999999994384,17.869999999994384,0,2
7.749999999999517,3.9999999999892566,17.874999999994387,17.874999999994387,0,2
7.759999999999515,3.9999999999892566,17.879999999994386,17.879999999994386,0,2
7.769999999999513,3.9999999999892566,17.884999999994385,17.884999999994385,0,2
7.779999999999514,3.9999999999892566,17.889999999994387,17.889999999994387,0,2
7.789999999999516,3.9999999999892566,17.894999999994386,17.894999999994386,0,2
7.799999999999514,3.9999999999892566,17.899999999994385,17.899999999994385,0,2
7.809999999999512,3.9999999999892566,17.904999999994384,17.904999999994384,0,2
7.819999999999514,3.9999999999892566,17.909999999994383,17.909999999994383,0,2
7.829999999999515,3.9999999999892566,17.914999999994386,17.914999999994386,0,2
7.839999999999513,3.9999999999892566,17.919999999994385,17.919999999994385,0,2
7.849999999999511,3.9999999999892566,17.924999999994384,17.924999999994384,0,2
7.859999999999513,3.9999999999892566,17.929999999994386,17.929999999994386,0,2
7.869999999999514,3.9999999999892566,17.934999999994385,17.934999999994385,0,2
7.879999999999512,3.9999999999892566,17.939999999994384,17.939999999994384,0,2
7.88999999999951,3.9999999999892566,17.944999999994383,17.944999999994383,0,2
7.899999999999512,3.9999999999892566,17.949999999994382,17.949999999994382,0,2
7.909999999999513,3.9999999999892566,17.954999999994385,17.954999999994385,0,2
7.919999999999511,3.9999999999892566,17.959999999994384,17.959999999994384,0,2
7.929999999999509,3.9999999999892566,17.964999999994383,17.964999999994383,0,2
7.939999999999511,3.9999999999892566,17.969999999994386,17.969999999994386,0,2
7.949999999999513,3.9999999999892566,17.974999999994385,17.974999999994385,0,2
7.959999999999511,3.9999999999892566,17.979999999994384,17.979999999994384,0,2
7.969999999999509,3.9999999999892566,17.984999999994383,17.984999999994383,0,2
7.97999999999951,3.9999999999892566,17.98999999999438,17.98999999999438,0,2
7.989999999999512,3.9999999999892566,17.994999999994384,17.994999999994384,0,2
7.99999999999951,3.9999999999892566,17.999999999994383,17.999999999994383,0,2
8.009999999999508,3.9999999999892566,18.004999999994382,18.004999999994382,0,2
8.01999999999951,3.9999999999892566,18.009999999994385,18.009999999994385,0,2
8.02999999999951,3.9999999999892566,18.014999999994384,18.014999999994384,0,2
8.039999999999509,3.9999999999892566,18.019999999994383,18.019999999994383,0,2
8.049999999999507,3.9999999999892566,18.02499999999438,18.02499999999438,0,2
8.059999999999508,3.9999999999892566,18.02999999999438,18.02999999999438,0,2
8.06999999999951,3.9999999999892566,18.034999999994383,18.034999999994383,0,2
8.079999999999508,3.9999999999892566,18.039999999994382,18.039999999994382,0,2
8.089999999999506,3.9999999999892566,18.04499999999438,18.04499999999438,0,2
8.099999999999508,3.9999999999892566,18.049999999994384,18.049999999994384,0,2
8.10999999999951,3.9999999999892566,18.054999999994383,18.054999999994383,0,2
8.119999999999507,3.9999999999892566,18.059999999994382,18.059999999994382,0,2
8.129999999999505,3.9999999999892566,18.06499999999438,18.06499999999438,0,2
8.139999999999507,3.9999999999892566,18.06999999999438,18.06999999999438,0,2
8.149999999999508,3.9999999999892566,18.074999999994382,18.074999999994382,0,2
8.159999999999506,3.9999999999892566,18.07999999999438,18.07999999999438,0,2
8.169999999999504,3.9999999999892566,18.08499999999438,18.08499999999438,0,2
8.179999999999506,3.9999999999892566,18.089999999994383,18.089999999994383,0,2
8.189999999999507,3.9999999999892566,18.094999999994382,18.094999999994382,0,2
8.199999999999505,3.9999999999892566,18.09999999999438,18.09999999999438,0,2
8.209999999999503,3.9999999999892566,18.10499999999438,18.10499999999438,0,2
8.219999999999505,3.9999999999892566,18.10999999999438,18.10999999999438,0,2
8.229999999999507,3.9999999999892566,18.11499999999438,18.11499999999438,0,2
8.239999999999505,3.9999999999892566,18.11999999999438,18.11999999999438,0,2
8.249999999999503,3.9999999999892566,18.12499999999438,18.12499999999438,0,2
8.259999999999504,3.9999999999892566,18.129999999994382,18.129999999994382,0,2
8.269999999999506,3.9999999999892566,18.13499999999438,18.13499999999438,0,2
8.279999999999504,3.9999999999892566,18.13999999999438,18.13999999999438,0,2
8.289999999999502,3.9999999999892566,18.14499999999438,18.14499999999438,0,2
8.299999999999503,3.9999999999892566,18.149999999994378,18.149999999994378,0,2
8.309999999999505,3.9999999999892566,18.15499999999438,18.15499999999438,0,2
8.319999999999503,3.9999999999892566,18.15999999999438,18.15999999999438,0,2
8.329999999999501,3.9999999999892566,18.16499999999438,18.16499999999438,0,2
8.339999999999502,3.9999999999892566,18.16999999999438,18.16999999999438,0,2
8.349999999999504,3.9999999999892566,18.17499999999438,18.17499999999438,0,2
8.359999999999502,3.9999999999892566,18.17999999999438,18.17999999999438,0,2
8.3699999999995,3.9999999999892566,18.18499999999438,18.18499999999438,0,2
8.379999999999502,3.9999999999892566,18.189999999994377,18.189999999994377,0,2
8.389999999999503,3.9999999999892566,18.19499999999438,18.19499999999438,0,2
8.399999999999501,3.9999999999892566,18.19999999999438,18.19999999999438,0,2
8.4099999999995,3.9999999999892566,18.204999999994378,18.204999999994378,0,2
8.4199999999995,3.9999999999892566,18.20999999999438,18.20999999999438,0,2
8.429999999999502,3.9999999999892566,18.21499999999438,18.21499999999438,0,2
8.4399999999995,3.9999999999892566,18.21999999999438,18.21999999999438,0,2
8.449999999999498,3.9999999999892566,18.224999999994377,18.224999999994377,0,2
8.4599999999995,3.9999999999892566,18.229999999994376,18.229999999994376,0,2
8.469999999999501,3.9999999999892566,18.23499999999438,18.23499999999438,0,2
8.4799999999995,3.9999999999892566,18.239999999994378,18.239999999994378,0,2
8.489999999999498,3.9999999999892566,18.244999999994377,18.244999999994377,0,2
8.499999999999499,3.9999999999892566,18.24999999999438,18.24999999999438,0,2
8.5099999999995,3.9999999999892566,18.25499999999438,18.25499999999438,0,2
8.519999999999499,3.9999999999892566,18.259999999994378,18.259999999994378,0,2
8.529999999999497,3.9999999999892566,18.264999999994377,18.264999999994377,0,2
8.539999999999498,3.9999999999892566,18.269999999994376,18.269999999994376,0,2
8.5499999999995,3.9999999999892566,18.274999999994378,18.274999999994378,0,2
8.559999999999498,3.9999999999892566,18.279999999994377,18.279999999994377,0,2
8.569999999999496,3.9999999999892566,18.284999999994376,18.284999999994376,0,2
8.579999999999497,3.9999999999892566,18.28999999999438,18.28999999999438,0,2
8.589999999999499,3.9999999999892566,18.294999999994378,18.294999999994378,0,2
8.599999999999497,3.9999999999892566,18.299999999994377,18.299999999994377,0,2
8.609999999999495,3.9999999999892566,18.304999999994376,18.304999999994376,0,2
8.619999999999497,3.9999999999892566,18.309999999994375,18.309999999994375,0,2
